RepositoryUrl,Status,ecosystem,registry_url,dependent_packages_count,dependent_repos_count,docker_dependents_count,docker_downloads_count,downloads,downloads_period,last_synced_at
https://github.com/mufeedvh/moonwalk,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/muhammadsammy/tailwindcss-classnames,OK,npm,https://www.npmjs.com/package/tailwindcss-classnames,25,241,1,5,23606,last-month,2024-02-12T02:41:36.507Z
https://github.com/mui/material-ui,OK,npm,https://www.npmjs.com/package/@mui/material,7981,163982,765,21550197,15190565,last-month,2024-02-12T02:53:41.715Z
https://github.com/mukeshsolanki/android-otpview-pinview,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/mulaRahul/keyviz,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/multitheftauto/mtasa-blue,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/mumuki/mumuki-laboratory,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/MuntashirAkon/AppManager,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/murat-dogan/node-datachannel,OK,npm,https://www.npmjs.com/package/node-datachannel,21,94,5,55,100955,last-month,2024-02-12T02:43:32.343Z
https://github.com/MurhafSousli/ngx-scrollbar,OK,npm,https://www.npmjs.com/package/ngx-scrollbar,80,418,3,28,246174,last-month,2024-02-12T00:03:34.517Z
https://github.com/MurhafSousli/ngx-sharebuttons,OK,npm,https://www.npmjs.com/package/@ngx-share/core,7,352,1,17,7815,last-month,2024-02-12T02:10:55.213Z
https://github.com/Musish/Musish,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/mustafaturan/bus,OK,go,https://pkg.go.dev/github.com/mustafaturan/bus,34,194,40,465643,null,null,2024-02-12T02:43:04.012Z
https://github.com/MustangYM/WeChatExtension-ForMac,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/MvvmCross/MvvmCross,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/mwmbl/mwmbl,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/mxplusb/cloudflare-sync,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/mybb/mybb,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/mypaint/mypaint,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nadeesha/ts-prune,OK,npm,https://www.npmjs.com/package/ts-prune,123,444,22,16214034,875692,last-month,2024-02-12T03:56:29.717Z
https://github.com/nadineproject/nadine,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/naen-nae/naen-nae,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nakajijapan/PhotoSlider,OK,cocoapods,https://cocoapods.org/pods/PhotoSlider,0,6,null,null,null,null,2024-02-12T02:41:47.386Z
https://github.com/NamelessMC/Nameless,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nannou-org/nannou,OK,cargo,https://crates.io/crates/nannou/,14,107,null,null,102644,total,2024-02-12T00:37:26.453Z
https://github.com/nanoframework/Home,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/NaomiProject/Naomi,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/napi-rs/napi-rs,OK,npm,https://www.npmjs.com/package/@napi-rs/triples,30,36579,96,174427464,960546,last-month,2024-02-12T03:07:45.678Z
https://github.com/Narbase/Kunafa,OK,maven,https://repo.maven.apache.org/maven2/com/narbase/kunafa/core/,0,2,null,null,null,null,2024-02-12T08:32:25.517Z
https://github.com/natario1/CameraView,OK,maven,https://repo.maven.apache.org/maven2/com/otaliastudios/cameraview/,6,194,null,null,null,null,2024-02-12T02:41:49.39Z
https://github.com/NativeScript/NativeScript,OK,npm,https://www.npmjs.com/package/tns-core-modules,1052,5255,1,34,10199,last-month,2024-02-12T11:10:56.33Z
https://github.com/naviapps/create-nw-react-app,OK,npm,https://www.npmjs.com/package/nw-react-scripts,3,25,null,null,190,last-month,2024-02-12T03:07:37.331Z
https://github.com/NdagiStanley/vue-django,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/necordjs/necord,OK,npm,https://www.npmjs.com/package/necord,2,4,8,18,22689,last-month,2024-02-11T09:31:54.992Z
https://github.com/neka-nat/probreg,OK,pypi,https://pypi.org/project/probreg/,0,3,null,null,618,last-month,2024-02-12T02:40:01.577Z
https://github.com/nekobin/nekobin,OK,go,https://pkg.go.dev/github.com/nekobin/nekobin,0,0,null,null,null,null,2024-02-11T14:30:49.229Z
https://github.com/nent/nent,OK,npm,https://www.npmjs.com/package/nent-dxp,1,0,null,null,17,last-month,2024-02-12T03:07:44.939Z
https://github.com/neovim/neovim,OK,go,https://pkg.go.dev/github.com/neovim/neovim,0,2,null,null,null,null,2024-02-12T08:35:48.169Z
https://github.com/nepaul/awesome-flutter,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nest-cloud/nestcloud,OK,npm,https://www.npmjs.com/package/@nestcloud/core,6,119,7,679,7038,last-month,2024-02-11T08:06:33.838Z
https://github.com/nestdotland/nest.land,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nestjs/nest,OK,npm,https://www.npmjs.com/package/@nestjs/common,7878,78848,1722,160407634,13277051,last-month,2024-02-12T03:09:41.696Z
https://github.com/nestjsx/crud,OK,npm,https://www.npmjs.com/package/@nestjsx/crud-request,46,705,8,530,109126,last-month,2024-02-11T23:29:28.16Z
https://github.com/netbootxyz/netboot.xyz,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/netless-io/flat,OK,npm,https://www.npmjs.com/package/flat-components,2,13,null,null,4,last-month,2024-02-12T04:33:15.359Z
https://github.com/netsora/SoraBot,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/networkupstools/nut,OK,pypi,https://pypi.org/project/pynutclient/,0,0,null,null,90,last-month,2024-02-12T00:35:53.386Z
https://github.com/NeuronRobotics/nrjavaserial,OK,maven,https://repo.maven.apache.org/maven2/com/neuronrobotics/nrjavaserial/,19,86,2,19,null,null,2024-02-12T02:08:45.565Z
https://github.com/neutralinojs/neutralinojs,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/newbe36524/Newbe.Mahua.Framework,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nextapps-de/flexsearch,OK,npm,https://www.npmjs.com/package/flexsearch,226,3121,19,102092843,1173804,last-month,2024-02-11T08:04:45.06Z
https://github.com/nextapps-de/winbox,OK,npm,https://www.npmjs.com/package/winbox,18,69,1,18,15451,last-month,2024-02-11T08:04:08.245Z
https://github.com/nextauthjs/next-auth,OK,npm,https://www.npmjs.com/package/next-auth,304,19200,145,20274,3254013,last-month,2024-02-12T06:05:21.527Z
https://github.com/nextui-org/nextui,OK,npm,https://www.npmjs.com/package/@nextui-org/spinner,6,3400,1,5,255288,last-month,2024-02-11T18:55:32.909Z
https://github.com/nfstream/nfstream,OK,pypi,https://pypi.org/project/nfstream/,0,6,1,7,4135,last-month,2024-02-11T03:02:52.48Z
https://github.com/ng-alain/ng-alain,OK,npm,https://www.npmjs.com/package/ng-alain,26,255,1,31,5609,last-month,2024-02-11T09:06:03.85Z
https://github.com/ng-matero/ng-matero,OK,npm,https://www.npmjs.com/package/ng-matero,1,30,null,null,4624,last-month,2024-02-12T00:44:21.694Z
https://github.com/ng-web-apis/intersection-observer,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/ngneat/falso,OK,npm,https://www.npmjs.com/package/@ngneat/falso,183,586,4,2654,764932,last-month,2024-02-11T23:45:32.508Z
https://github.com/ngrx/platform,OK,npm,https://www.npmjs.com/package/@ngrx/store,806,27686,31,5691,2683830,last-month,2024-02-12T05:03:38.592Z
https://github.com/ngxs/store,OK,npm,https://www.npmjs.com/package/@ngxs/store,78,1978,1,6,464523,last-month,2024-02-11T22:59:53.463Z
https://github.com/niccokunzmann/open-web-calendar,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/NickeManarin/ScreenToGif,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nicklockwood/SwiftFormat,OK,cocoapods,https://cocoapods.org/pods/SwiftFormat,0,230,null,null,null,null,2024-02-12T02:42:38.265Z
https://github.com/nicolasparada/go-passwordless-demo,OK,go,https://pkg.go.dev/github.com/nicolasparada/go-passwordless-demo,0,0,null,null,null,null,2024-02-11T08:01:08.683Z
https://github.com/nightwatchjs/nightwatch,OK,npm,https://www.npmjs.com/package/nightwatch,3111,36492,103,162535473,690026,last-month,2024-02-12T18:06:13.614Z
https://github.com/niklasvh/html2canvas,OK,npm,https://www.npmjs.com/package/html2canvas,2597,30559,264,57706488,7385068,last-month,2024-02-12T03:07:04.039Z
https://github.com/nixcon/nixcon-video-infra,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/NLKNguyen/papercolor-theme,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/noble/noble,OK,go,https://pkg.go.dev/github.com/noble/noble,0,0,null,null,null,null,2024-02-10T15:02:31.473Z
https://github.com/noblox/noblox.js,OK,npm,https://www.npmjs.com/package/noblox.js,28,223,1,36,6163,last-month,2024-02-12T02:43:02.371Z
https://github.com/nock/nock,OK,npm,https://www.npmjs.com/package/nock,13189,130286,636,544201852,12274747,last-month,2024-02-11T21:18:29.56Z
https://github.com/node-fetch/node-fetch,OK,npm,https://www.npmjs.com/package/@blackglory/node-fetch,2,21,null,null,12,last-month,2024-02-11T15:57:05.622Z
https://github.com/node-opcua/node-opcua,OK,npm,https://www.npmjs.com/package/node-opcua,72,202,18,457,44253,last-month,2024-02-11T11:07:15.891Z
https://github.com/nodeca/js-yaml,OK,npm,https://www.npmjs.com/package/js-yaml,20789,1075506,23539,7113435842,348218745,last-month,2024-02-11T09:34:57.707Z
https://github.com/nodevault/node-vault,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nolimits4web/swiper,OK,npm,https://www.npmjs.com/package/swiper,2963,63933,228,1367461,8936132,last-month,2024-02-12T03:07:59.038Z
https://github.com/nomacs/nomacs,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nonebot/nonebot2,OK,pypi,https://pypi.org/project/nonebot2/,430,453,13,77,10061,last-month,2024-02-12T01:07:58.802Z
https://github.com/nonunicorn/nonunicorn,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/noppefoxwolf/Kitsunebi,OK,cocoapods,https://cocoapods.org/pods/Kitsunebi,0,1,null,null,null,null,2024-02-11T09:32:47.464Z
https://github.com/norihiro/obs-face-tracker,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nova-video-player/aos-AVP,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/novalagung/dasarpemrogramangolang,OK,go,https://pkg.go.dev/github.com/novalagung/dasarpemrogramangolang,0,0,null,null,null,null,2024-02-11T10:02:54.817Z
https://github.com/noxworld-dev/opennox,OK,go,https://pkg.go.dev/github.com/noxworld-dev/opennox,0,0,null,null,null,null,2024-02-11T23:00:54.226Z
https://github.com/npms-io/npms-analyzer,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nrepl/nrepl,OK,clojars,https://clojars.org/nrepl/,207,203,null,null,19439538,total,2024-02-11T22:46:09.218Z
https://github.com/nsfw-filter/nsfw-filter,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/NTMC-Community/MatchZoo,OK,pypi,https://pypi.org/project/matchzoo/,0,3,null,null,85,last-month,2024-02-12T02:07:53.674Z
https://github.com/nuke-build/nuke,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/numldesign/nextjs-numl-template,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nusmodifications/nusmods,OK,npm,https://www.npmjs.com/package/nusmoderator,1,10,null,null,158,last-month,2024-02-12T03:07:55.344Z
https://github.com/nuxodin/ie11CustomProperties,OK,npm,https://www.npmjs.com/package/ie11-custom-properties,12,26,1,124,19109,last-month,2024-02-11T09:34:46.199Z
https://github.com/nuxsmin/sysPass,OK,pypi,https://pypi.org/project/digdeo-syspass-ansible-lookup/,0,1,null,null,96,last-month,2024-02-12T02:41:07.539Z
https://github.com/nvh95/jest-preview,OK,npm,https://www.npmjs.com/package/jest-preview,43,179,2,6,440816,last-month,2024-02-12T03:34:26.781Z
https://github.com/nvim-treesitter/nvim-treesitter,OK,go,https://pkg.go.dev/github.com/nvim-treesitter/nvim-treesitter,0,0,null,null,null,null,2024-02-12T15:25:06.693Z
https://github.com/nvimdev/lspsaga.nvim,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nVuln/homebridge-lg-thinq,OK,npm,https://www.npmjs.com/package/homebridge-lg-thinq,3,1,null,null,1070,last-month,2024-02-12T03:02:03.082Z
https://github.com/nwtime/linuxptp,No lookups,null,null,null,null,null,null,null,null,null
https://github.com/nzbin/magnify,OK,npm,https://www.npmjs.com/package/jquery.magnify,1,8,null,null,341,last-month,2024-02-12T03:06:15.928Z
https://github.com/nzbin/photoviewer,OK,npm,https://www.npmjs.com/package/photoviewer,10,87,null,null,65006,last-month,2024-02-12T03:04:23.317Z
https://github.com/oatpp/oatpp,OK,vcpkg,null,12,113,null,null,null,null,2024-02-12T18:25:22.047Z
